FIPS_PLACE,dem,rep,dem_share,FIPS_ST
76550,789,1232,39.04008,24
76650,6975,514,93.1366,24
77100,2966,123,96.01813,24
78050,2077,2966,41.1858,24
78425,13827,9698,58.77577,24
78650,3273,1671,66.20146,24
79900,679,776,46.66667,24
81175,29399,9866,74.8733,24
81250,7191,111,98.47987,24
81275,962,1243,43.62812,24
83100,689,1395,33.06142,24
83225,991,1745,36.22076,24
83290,5621,273,95.36817,24
83775,9771,3131,75.73244,24
84350,1087,1637,39.90455,24
84375,2726,820,76.87535,24
86475,14643,2549,85.17334,24
86525,1067,104,91.1187,24
86710,1419,74,95.04354,24
440,4220,2038,67.43368,26
700,382,420,47.63092,26
980,2580,715,78.30046,26
1180,1009,988,50.52579,26
1260,1210,843,58.93814,26
1340,2731,4288,38.90868,26
1380,8695,6930,55.648,26
1540,2280,1608,58.64198,26
1740,2848,2137,57.13139,26
3000,51539,10664,82.85613,26
3880,0,0,,26
4080,590,589,50.04241,26
4105,6317,3763,62.66865,26
4120,226,257,46.79089,26
4740,764,624,55.04323,26
4940,464,182,71.82663,26
5140,425,229,64.98471,26
5920,12068,7374,62.0718,26
6020,11184,5555,66.81403,26
6120,264,261,50.28571,26
6660,241,195,55.27523,26
6820,4226,220,95.05173,26
6900,1253,913,57.84857,26
7020,1313,731,64.23679,26
7520,4361,91,97.95597,26
7540,1052,432,70.88949,26
7660,5710,3555,61.62979,26
7860,1840,1676,52.3322,26
7960,624,412,60.23166,26
8160,3534,3255,52.05479,26
8300,1995,1243,61.61211,26
8460,1384,1309,51.3925,26
8640,5215,4614,53.05728,26
9000,848,850,49.94111,26
9180,1111,1579,41.30112,26
9820,922,835,52.47581,26
10440,1586,1025,60.74301,26
10580,554,624,47.02886,26
10620,2094,1982,51.3739,26
10860,384,337,53.25936,26
11000,312,312,50,26
11180,275,286,49.01961,26
11200,1311,1295,50.30698,26
11400,1138,791,58.9943,26
11555,3449,245,93.36762,26
12060,9045,4969,64.5426,26
12280,446,1284,25.78035,26
12320,2312,2067,52.79744,26
12580,131,109,54.58333,26
13140,920,880,51.11111,26
13220,744,623,54.42575,26
13420,434,381,53.25153,26
13600,269,252,51.63148,26
13860,246,132,65.07937,26
14200,600,646,48.15409,26
14320,2458,1428,63.2527,26
14780,817,725,52.98314,26
14820,2231,1754,55.98494,26
15000,1034,941,52.35443,26
15020,2719,2185,55.44454,26
15140,739,453,61.99664,26
15715,329,428,43.46103,26
15920,727,576,55.79432,26
16160,3909,2994,56.62755,26
16480,677,512,56.9386,26
16620,760,383,66.49169,26
17020,2148,1905,52.99778,26
17100,279,250,52.74102,26
17320,326,411,44.23338,26
17690,2151,1724,55.50968,26
17700,2043,1480,57.99035,26
17840,391,294,57.08029,26
18020,974,1017,48.92014,26
18300,867,555,60.97046,26
18920,540,415,56.5445,26
19140,477,315,60.22727,26
19500,3104,4953,38.52551,26
19880,1621,1049,60.71161,26
21000,27220,13728,66.47455,26
21020,16069,9443,62.98605,26
22000,251266,6394,97.51844,26
22040,745,554,57.35181,26
22120,1377,1298,51.47664,26
22160,1103,699,61.20977,26
22520,189,229,45.21531,26
22740,471,245,65.78212,26
22880,1545,664,69.94115,26
23500,959,633,60.23869,26
23600,99,139,41.59664,26
23740,29,37,43.93939,26
23980,3188,2534,55.71479,26
24020,473,464,50.48026,26
24120,19099,6226,75.4156,26
24290,11235,4745,70.30663,26
24300,373,546,40.5876,26
24420,778,796,49.42821,26
24500,3254,1455,69.10172,26
24540,1254,1021,55.12088,26
24740,3306,439,88.2777,26
24880,1060,598,63.93245,26
25180,340,154,68.82591,26
26360,3142,2475,55.93733,26
26420,1231,798,60.67028,26
26640,356,315,53.05514,26
27160,3701,2176,62.97431,26
27380,3180,2412,56.86695,26
27440,26845,17008,61.21588,26
27740,278,162,63.18182,26
27760,3124,2704,53.60329,26
27880,8526,2615,76.52814,26
27960,884,923,48.92086,26
28360,2501,1804,58.09524,26
29000,42781,5275,89.02322,26
29200,2714,2322,53.89198,26
29580,6256,9949,38.60537,26
30200,1205,2611,31.57757,26
30260,492,272,64.39791,26
30420,4157,3596,53.61795,26
30540,1209,1643,42.3913,26
30580,85,101,45.69892,26
30700,1011,1144,46.91415,26
31160,86,74,53.75,26
31260,441,279,61.25,26
31420,7968,5458,59.34753,26
31720,740,782,48.62024,26
32020,1311,1130,53.7075,26
32300,1368,1130,54.76381,26
32320,602,646,48.23718,26
32640,162,186,46.55172,26
32980,494,475,50.98039,26
33280,2407,1987,54.77924,26
33340,3343,2578,56.46006,26
33420,2349,1782,56.86275,26
34000,56606,28889,66.20972,26
34160,3205,5551,36.60347,26
34360,132,208,38.82353,26
34480,312,261,54.45026,26
34620,430,340,55.84416,26
34640,333,348,48.89868,26
35100,2015,1341,60.04172,26
35480,804,1094,42.36038,26
35520,2646,3846,40.75786,26
35540,4990,3821,56.63375,26
35580,4385,6085,41.88157,26
36280,4941,704,87.52879,26
36300,1000,933,51.73306,26
36460,495,370,57.22543,26
36560,396,342,53.65854,26
36700,5546,2156,72.00727,26
36800,501,407,55.17621,26
36860,133,126,51.35135,26
36920,408,332,55.13514,26
36960,422,369,53.35019,26
37080,964,759,55.94893,26
37100,6610,3949,62.60063,26
37120,1784,1472,54.79115,26
37420,4455,2274,66.20597,26
38180,5838,97,98.36563,26
38460,993,1129,46.79548,26
38640,7327,7190,50.47186,26
38700,2242,1935,53.67489,26
38780,6436,4783,57.36697,26
39180,137,134,50.55351,26
39360,1282,802,61.51631,26
39400,273,234,53.84615,26
39540,1472,1270,53.68344,26
39720,470,421,52.74972,26
39800,909,3015,23.16514,26
40000,3252,1037,75.82187,26
40320,613,820,42.77739,26
40480,836,921,47.5811,26
40680,11114,674,94.28232,26
40860,1314,1000,56.78479,26
40960,1696,1958,46.41489,26
40980,643,650,49.72931,26
41060,1626,940,63.36711,26
41220,1924,1094,63.75083,26
41340,792,585,57.51634,26
41420,9546,4900,66.08058,26
41680,2868,6442,30.80559,26
42160,25833,8051,76.23952,26
42460,803,524,60.51243,26
42820,12578,10622,54.21552,26
43220,207,142,59.31232,26
43300,1122,1258,47.14286,26
44200,372,284,56.70732,26
44440,58,200,22.48062,26
44480,209,215,49.29245,26
44520,1751,1907,47.86769,26
44715,421,415,50.35885,26
44880,387,485,44.38073,26
44940,743,699,51.52566,26
45420,2135,2173,49.55896,26
46000,39937,12400,76.30739,26
46040,1838,1463,55.6801,26
46320,2431,470,83.79869,26
46360,419,551,43.19588,26
46440,453,431,51.24434,26
47180,434,356,54.93671,26
47230,926,937,49.70478,26
47800,11266,5139,68.67418,26
47820,629,691,47.65152,26
47980,249,292,46.02588,26
49000,29011,28848,50.14086,26
49450,0,0,,26
49540,913,919,49.83624,26
49640,2185,1752,55.49911,26
49700,411,279,59.56522,26
49740,21,20,51.21951,26
49980,81,229,26.12903,26
50280,240,176,57.69231,26
50320,174,194,47.28261,26
50560,8007,5077,61.19688,26
50660,1207,1045,53.5968,26
50720,1955,1170,62.56,26
50760,729,551,56.95313,26
50880,269,273,49.631,26
51600,1153,838,57.9106,26
51820,287,387,42.5816,26
51900,6341,3075,67.34282,26
51940,1929,1731,52.70492,26
51980,80,101,44.1989,26
52080,3776,3715,50.40716,26
52180,2232,1803,55.31599,26
52380,1241,1021,54.86295,26
52940,2797,1263,68.89163,26
52960,229,318,41.86472,26
53020,2078,1355,60.53015,26
53580,641,494,56.47577,26
53730,542,448,54.74747,26
53780,11433,11753,49.30993,26
53920,416,458,47.59725,26
53960,1728,1896,47.68212,26
54660,362,460,44.03893,26
55020,5526,3965,58.22358,26
55100,801,586,57.75054,26
55280,470,295,61.43791,26
55500,518,394,56.79825,26
55820,5166,2388,68.38761,26
55960,936,385,70.85541,26
56020,6314,2946,68.18575,26
56200,638,487,56.71111,26
56320,12040,2920,80.48128,26
56360,5013,152,97.05712,26
56860,1401,793,63.85597,26
57080,434,368,54.11471,26
57100,3121,3198,49.39073,26
57140,556,615,47.48079,26
57220,503,389,56.39013,26
57380,1413,694,67.06217,26
57760,3531,2236,61.22767,26
58640,1213,1182,50.64718,26
58740,849,677,55.63565,26
58945,3836,4267,47.34049,26
58980,1894,1971,49.00388,26
59140,7591,5972,55.96844,26
59220,672,604,52.66458,26
59320,178,282,38.69565,26
59440,12915,12666,50.48669,26
59920,13826,2587,84.2381,26
60340,7787,4990,60.94545,26
60580,300,229,56.71078,26
60660,87,42,67.44186,26
60680,218,156,58.28877,26
60860,0,0,,26
61020,647,820,44.10361,26
61220,742,923,44.56456,26
61620,981,710,58.01301,26
61940,3999,2600,60.60009,26
62340,515,415,55.37634,26
62980,833,513,61.88707,26
63020,1105,1555,41.54135,26
63300,269,241,52.7451,26
63700,546,470,53.74016,26
63800,309,250,55.27728,26
63820,1607,1420,53.08887,26
64140,690,629,52.31236,26
64160,699,613,53.27744,26
64740,1034,730,58.61678,26
64900,1309,510,71.96262,26
65060,3011,2274,56.97256,26
65440,19464,2587,88.26811,26
65560,14546,11751,55.31429,26
65800,172,229,42.89277,26
65820,8689,4918,63.85684,26
65860,981,892,52.37587,26
66100,568,496,53.38346,26
66720,560,718,43.81847,26
67500,192,166,53.63128,26
67820,476,480,49.79079,26
68380,1376,1452,48.65629,26
68760,3177,460,87.35221,26
68880,3828,2648,59.11056,26
69020,3316,3513,48.55762,26
69035,18815,19901,48.59748,26
69080,1345,1613,45.46991,26
69180,899,676,57.07937,26
69260,789,754,51.13415,26
69400,1126,955,54.1086,26
69420,9191,2395,79.3285,26
69520,1316,792,62.42884,26
69680,119,121,49.58333,26
69800,13728,7665,64.17052,26
70040,21633,13078,62.32318,26
70520,18571,4401,80.84189,26
70640,848,700,54.78036,26
70680,1474,1572,48.39133,26
70760,18514,16084,53.51176,26
70840,613,536,53.35074,26
70940,1960,1745,52.90148,26
70960,2249,2327,49.14773,26
71000,861,638,57.43829,26
71140,3809,3377,53.00584,26
71340,462,346,57.17822,26
71360,91,101,47.39583,26
71540,511,545,48.39015,26
71700,395,228,63.40289,26
71740,3110,2612,54.35163,26
71860,387,439,46.8523,26
72080,127,94,57.46606,26
73560,1890,2197,46.24419,26
73730,948,905,51.16028,26
74900,37095,4580,89.0102,26
74960,9492,5501,63.30954,26
74980,1439,982,59.43825,26
75100,2708,2979,47.61737,26
75140,815,645,55.82192,26
75280,612,424,59.07336,26
75420,830,871,48.79483,26
75620,162,238,40.5,26
75700,1130,687,62.19042,26
75820,1532,1659,48.01003,26
76120,303,309,49.5098,26
76220,289,201,58.97959,26
76380,164,211,43.73333,26
76460,31979,27474,53.78871,26
76960,1251,1360,47.91268,26
77700,1984,1290,60.59866,26
77860,1010,880,53.43915,26
78140,426,452,48.51936,26
79000,17245,9202,65.20588,26
79120,2568,1998,56.24179,26
79240,1352,1250,51.96003,26
79760,1576,904,63.54839,26
80340,5048,3219,61.06205,26
80420,5951,4904,54.82266,26
80700,21497,21213,50.33247,26
81540,1226,1097,52.77658,26
81740,939,1037,47.52024,26
81840,657,555,54.20792,26
82300,812,694,53.91766,26
82450,251,295,45.9707,26
82453,509,1362,27.2047,26
82780,535,334,61.56502,26
82960,5642,6493,46.49361,26
83060,3290,2101,61.02764,26
84000,36847,23953,60.60362,26
84500,338,331,50.52317,26
84800,8090,4938,62.09702,26
84880,842,882,48.83991,26
84940,5349,2695,66.49677,26
85080,303,298,50.41597,26
85140,723,614,54.07629,26
85580,494,417,54.22613,26
85700,613,381,61.67002,26
86000,25238,12999,66.00413,26
86050,1129,889,55.94648,26
86380,3054,1456,67.71619,26
86680,248,218,53.21888,26
86780,861,570,60.16771,26
87060,740,544,57.6324,26
87140,118,59,66.66667,26
87420,1103,943,53.91007,26
88140,3493,3074,53.19019,26
88260,1143,1294,46.90193,26
88380,3777,2831,57.15799,26
88900,8193,4815,62.98432,26
88940,15665,15023,51.04601,26
89000,468,375,55.51601,26
89140,7821,1301,85.73778,26
89260,838,2201,27.57486,26
172,503,314,61.56671,27
190,248,144,63.26531,27
262,331,254,56.5812,27
316,1071,950,52.99357,27
460,501,499,50.1,27
496,108,95,53.20197,27
622,439,693,38.78092,27
676,21,39,35,27
694,5562,3522,61.22853,27
730,1392,1969,41.41625,27
838,216,168,56.25,27
892,12,16,42.85714,27
928,2556,2700,48.63014,27
1162,33,28,54.09836,27
1234,98,121,44.74886,27
1252,80,65,55.17241,27
1324,133,154,46.34146,27
1486,6969,10338,40.26694,27
1684,832,750,52.59166,27
1720,4518,4167,52.02073,27
1864,487,251,65.98916,27
1900,15159,13560,52.78387,27
1972,22,12,64.70588,27
2026,2949,2975,49.78055,27
2134,191,133,58.95062,27
2152,440,583,43.01075,27
2260,1536,892,63.26194,27
2422,144,108,57.14286,27
2548,103,82,55.67568,27
2692,311,286,52.0938,27
2728,109,120,47.59825,27
2872,663,276,70.60703,27
2908,7142,3578,66.62313,27
3052,45,32,58.44156,27
3070,314,416,43.0137,27
3106,553,349,61.3082,27
3124,52,62,45.61404,27
3160,84,94,47.19101,27
3196,317,239,57.01439,27
3214,68,65,51.12782,27
3250,131,170,43.52159,27
3574,676,542,55.50082,27
3628,179,96,65.09091,27
3682,89,70,55.97484,27
3718,5,6,45.45455,27
3970,219,269,44.87705,27
4024,506,426,54.29185,27
4042,2017,2277,46.97252,27
4114,593,544,52.15479,27
4204,74,28,72.54902,27
4456,53,43,55.20833,27
4492,62,90,40.78947,27
4618,817,1279,38.97901,27
4672,34,14,70.83333,27
4762,201,144,58.26087,27
4798,48,53,47.52475,27
4834,1417,1693,45.5627,27
4960,40,56,41.66667,27
5014,24,19,55.81395,27
5050,100,83,54.64481,27
5068,3749,2608,58.97436,27
5104,24,3,88.88889,27
5212,931,687,57.54017,27
5482,103,128,44.58874,27
5554,114,153,42.69663,27
5644,49,47,51.04167,27
5680,59,78,43.06569,27
5698,113,74,60.42781,27
5752,1870,2422,43.56943,27
5896,41,30,57.74648,27
6058,376,272,58.02469,27
6076,308,285,51.93929,27
6112,33,30,52.38095,27
6148,416,148,73.75887,27
6256,156,174,47.27273,27
6382,15493,14738,51.24872,27
6490,45,58,43.68932,27
6580,866,579,59.9308,27
6616,28570,21703,56.82971,27
6688,753,924,44.90161,27
6778,30,74,28.84615,27
6814,31,28,52.54237,27
7030,20,17,54.05405,27
7048,287,92,75.72559,27
7066,60,72,45.45455,27
7138,56,34,62.22222,27
7174,3,3,50,27
7282,360,462,43.79562,27
7300,3199,2737,53.89151,27
7336,131,132,49.80989,27
7462,740,835,46.98413,27
7516,541,774,41.14068,27
7660,112,95,54.10628,27
7678,110,89,55.27638,27
7948,8757,4238,67.38746,27
7966,21817,13497,61.78003,27
7984,43,13,76.78571,27
8038,20,46,30.30303,27
8056,47,10,82.45614,27
8092,452,277,62.00274,27
8110,181,163,52.61628,27
8164,188,162,53.71429,27
8200,156,102,60.46512,27
8218,178,105,62.89753,27
8254,182,240,43.12796,27
8290,20,22,47.61905,27
8416,35,58,37.63441,27
8452,3384,4292,44.08546,27
8488,140,151,48.10997,27
8524,362,159,69.48177,27
8794,17552,14931,54.03442,27
8902,46,22,67.64706,27
8992,91,110,45.27363,27
9154,1255,1192,51.28729,27
9226,850,602,58.53994,27
9280,59,32,64.83516,27
9316,134,41,76.57143,27
9370,1753,1989,46.84661,27
9496,59,48,55.14019,27
9604,441,465,48.6755,27
9730,1154,1033,52.76635,27
9802,118,57,67.42857,27
9964,116,144,44.61538,27
10018,278,135,67.31235,27
10144,760,988,43.47826,27
10252,215,69,75.70423,27
10468,12,12,50,27
10576,197,174,53.09973,27
10648,930,1219,43.27594,27
10792,91,71,56.17284,27
10846,6205,6833,47.59166,27
10900,25,103,19.53125,27
10918,6070,7401,45.05976,27
10972,5598,6122,47.76451,27
11008,751,650,53.60457,27
11296,42,33,56,27
11350,1237,1447,46.08793,27
11386,1796,731,71.07242,27
11440,128,117,52.2449,27
11494,1595,1448,52.41538,27
11548,319,368,46.43377,27
11566,103,103,50,27
11602,189,156,54.78261,27
11656,221,190,53.77129,27
11674,218,151,59.07859,27
11746,122,132,48.0315,27
11764,97,167,36.74242,27
11800,404,434,48.21002,27
11836,20,55,26.66667,27
11872,218,176,55.32995,27
11962,73,26,73.73737,27
11980,135,78,63.38028,27
12088,24,13,64.86486,27
12124,45,36,55.55556,27
12160,4164,2024,67.29153,27
12376,48,40,54.54545,27
12394,9,5,64.28571,27
12412,704,836,45.71429,27
12430,501,827,37.7259,27
12484,861,1151,42.79324,27
12502,777,459,62.86408,27
12664,322,428,42.93333,27
12700,6171,3463,64.05439,27
12718,1028,1401,42.32194,27
12772,103,111,48.13084,27
12862,36,28,56.25,27
12952,40,32,55.55556,27
13006,191,116,62.21498,27
13114,17399,16317,51.60458,27
13168,1159,2168,34.83619,27
13384,11,9,55,27
13420,143,113,55.85938,27
13456,10116,8480,54.3988,27
13564,292,307,48.74791,27
13582,172,178,49.14286,27
13780,57,35,61.95652,27
13870,2062,1463,58.49645,27
13924,621,472,56.8161,27
13978,599,950,38.67011,27
14158,7194,4787,60.04507,27
14320,60,58,50.84746,27
14428,71,59,54.61538,27
14446,57,86,39.86014,27
14518,118,67,63.78378,27
14626,72,59,54.96183,27
14716,130,110,54.16667,27
14734,31,29,51.66667,27
14770,17,19,47.22222,27
14842,75,104,41.89944,27
14878,264,459,36.51452,27
14968,450,326,57.98969,27
15022,1092,1601,40.54957,27
15148,1261,1215,50.92892,27
15184,67,77,46.52778,27
15310,225,180,55.55556,27
15346,131,145,47.46377,27
15418,39,20,66.10169,27
15454,1160,1738,40.02761,27
15472,48,58,45.28302,27
15544,21,9,70,27
15616,281,463,37.76882,27
15670,10,9,52.63158,27
15706,53,52,50.47619,27
15724,39,63,38.23529,27
15832,1330,1392,48.86113,27
15886,111,71,60.98901,27
15976,1048,681,60.61307,27
15994,520,551,48.55275,27
16030,11,6,64.70588,27
16084,62,90,40.78947,27
16156,11,18,37.93103,27
16264,163,193,45.78652,27
16300,19,12,61.29032,27
17000,35614,15255,70.01121,27
17090,35,35,50,27
17126,343,315,52.12766,27
17144,36,11,76.59574,27
17180,32,60,34.78261,27
17288,20638,16461,55.62953,27
17342,162,118,57.85714,27
17378,597,587,50.4223,27
17486,2627,3581,42.31637,27
17612,1999,1738,53.49211,27
17630,256,416,38.09524,27
17738,59,61,49.16667,27
17900,57,68,45.6,27
18116,18264,17186,51.52045,27
18134,205,220,48.23529,27
18152,152,548,21.71429,27
18188,17399,13670,56.00116,27
18260,27,19,58.69565,27
18368,65,69,48.50746,27
18386,62,41,60.19417,27
18440,62,40,60.78431,27
18458,363,296,55.08346,27
18530,218,290,42.91339,27
18566,40,46,46.51163,27
18662,693,1142,37.76567,27
18674,5109,6758,43.05216,27
18728,47,32,59.49367,27
18746,181,190,48.78706,27
18836,100,157,38.91051,27
18872,23,30,43.39623,27
18998,149,122,54.98155,27
19088,35,72,32.71028,27
19142,1236,827,59.91275,27
19160,176,207,45.953,27
19286,226,320,41.39194,27
19340,150,87,63.29114,27
19556,32,33,49.23077,27
19700,125,78,61.57635,27
19880,19,14,57.57576,27
19898,143,158,47.50831,27
19934,777,459,62.86408,27
20078,762,553,57.94677,27
20114,418,547,43.31606,27
20222,230,286,44.57364,27
20330,2218,2860,43.67861,27
20420,2219,870,71.83555,27
20546,4852,4054,54.48013,27
20618,4692,5398,46.50149,27
20690,20,10,66.66667,27
20798,18,34,34.61538,27
20834,50,48,51.02041,27
20906,2972,3883,43.35522,27
20978,243,180,57.44681,27
21032,101,195,34.12162,27
21122,64,84,43.24324,27
21158,112,126,47.05882,27
21266,42,69,37.83784,27
21338,183,59,75.61983,27
21410,10,9,52.63158,27
21536,485,620,43.8914,27
21608,56,60,48.27586,27
21770,4574,5500,45.40401,27
21824,98,132,42.6087,27
21932,10,18,35.71429,27
21986,355,372,48.83081,27
22094,130,99,56.76856,27
22202,40,28,58.82353,27
22364,122,116,51.2605,27
22472,236,319,42.52252,27
22526,99,77,56.25,27
22652,112,222,33.53293,27
22814,8374,5612,59.87416,27
22940,59,63,48.36066,27
22958,358,261,57.83522,27
22976,1,0,100,27
23120,80,82,49.38272,27
23192,57,47,54.80769,27
23228,35,22,61.40351,27
23246,89,16,84.7619,27
23300,467,502,48.19401,27
23318,143,125,53.35821,27
23354,162,118,57.85714,27
23444,11,21,34.375,27
23498,23,29,44.23077,27
23660,121,84,59.02439,27
23678,160,246,39.40887,27
23714,780,334,70.01795,27
23804,43,56,43.43434,27
23948,1062,1427,42.66774,27
24056,239,119,66.75978,27
24074,797,592,57.37941,27
24182,346,251,57.95645,27
24308,9205,4564,66.85308,27
24344,90,67,57.32484,27
24398,209,291,41.8,27
24470,29,17,63.04348,27
24506,164,125,56.7474,27
24524,1221,804,60.2963,27
24758,179,153,53.91566,27
24884,66,82,44.59459,27
24992,507,296,63.13823,27
